,Title,Date,Link to event
1657,Indigenous Foods Class series - Nettles,"Tue, Nov 22, 2022 6:00 PM CST (-06:00)",https://www.eventbrite.com/e/indigenous-foods-class-series-nettles-tickets-400852198717?aff=ebdssbonlinesearch
1658,Digital & Social Media Marketing Webinar,"Thu, Nov 10, 2022 7:00 PM CST (-06:00) + 1 more event",https://www.eventbrite.com/e/digital-social-media-marketing-webinar-registration-135613895813?aff=ebdssbonlinesearch
1659,2022 Prosecution of Animal Abuse Conference,"Thu, Nov 24, 2022 10:00 AM EST (-05:00)",https://www.eventbrite.ca/e/2022-prosecution-of-animal-abuse-conference-tickets-411986220877?aff=ebdssbonlinesearch
1660,How to ace law firm written applications,"Mon, Nov 7, 2022 5:00 PM GMT (+00:00)",https://www.eventbrite.co.uk/e/how-to-ace-law-firm-written-applications-registration-399497556947?aff=ebdssbonlinesearch
1661,BDS Annual Meeting and AGM,"Sat, Nov 19, 2022 9:30 AM GMT (+00:00)",https://www.eventbrite.co.uk/e/bds-annual-meeting-and-agm-tickets-397263173847?aff=ebdssbonlinesearch
1662,Core 2: The Complexity of Domestic Abuse,"Wed, Nov 23, 2022 2:00 PM GMT (+00:00) + 1 more event",https://www.eventbrite.co.uk/e/core-2-the-complexity-of-domestic-abuse-tickets-107825912206?aff=ebdssbonlinesearch
1663,VIRTUAL | Drawn to Figures,"Tue, Nov 22, 2022 11:00 AM EST (-05:00)",https://www.eventbrite.com/e/virtual-drawn-to-figures-tickets-444621473797?aff=ebdssbonlinesearch
1664,YouTube Livestream: Coffee Chat with Recruiters,"Mon, Nov 14, 2022 4:00 PM CET (+01:00)",https://www.eventbrite.com/e/youtube-livestream-coffee-chat-with-recruiters-tickets-433424894527?aff=ebdssbonlinesearch
1665,"Grieving Families and the Holidays: Cherished Memories, New Traditions","Wed, Nov 9, 2022 12:00 PM EST (-05:00)",https://www.eventbrite.com/e/grieving-families-and-the-holidays-cherished-memories-new-traditions-tickets-427217558217?aff=ebdssbonlinesearch
1666,"Online UNIVERSITY FAIR - study in CANADA, EUROPE, USA & QATAR","Tue, Nov 15, 2022 5:00 PM +03 (+03:00)",https://www.eventbrite.com/e/online-university-fair-study-in-canada-europe-usa-qatar-tickets-379513102907?aff=ebdssbonlinesearch
1667,Leadership Capability,"Wed, Nov 23, 2022 6:00 PM GMT (+00:00)",https://www.eventbrite.co.uk/e/leadership-capability-tickets-430376155667?aff=ebdssbonlinesearch
1668,Tech Talent Canada Virtual Job Fair,"Wed, Nov 23, 2022 3:30 PM EST (-05:00)",https://www.eventbrite.ca/e/tech-talent-canada-virtual-job-fair-tickets-427465549967?aff=ebdssbonlinesearch
1669,Autism - PDA,"Wed, Nov 9, 2022 9:30 AM GMT (+00:00)",https://www.eventbrite.co.uk/e/autism-pda-tickets-381703183497?aff=ebdssbonlinesearch
1670,FOOD FUNDED Regenerate Fall 2022,"Thu, Nov 10, 2022 9:30 AM PST (-08:00)",https://www.eventbrite.com/e/food-funded-regenerate-fall-2022-registration-421483678027?aff=ebdssbonlinesearch
1671,Free Online French Course,"Sat, Dec 17, 2022 5:00 PM +04 (+04:00) + 1 more event",https://www.eventbrite.com/e/free-online-french-course-tickets-137072879673?aff=ebdssbonlinesearch
1672,Midlife Happiness - with Siobhan Freegard,"Wed, Nov 30, 2022 7:00 PM GMT (+00:00)",https://www.eventbrite.co.uk/e/midlife-happiness-with-siobhan-freegard-tickets-430833583847?aff=ebdssbonlinesearch
1673,Advances & Innovation in Musculoskeletal Health Series: Technology at HSS,"Wed, Nov 16, 2022 6:30 PM EST (-05:00)",https://www.eventbrite.com/e/advances-innovation-in-musculoskeletal-health-series-technology-at-hss-registration-408828827027?aff=ebdssbonlinesearch
1674,Free LIVE Virtual  TEA CLASS,"Sat, Dec 3, 2022 6:00 PM EST (-05:00) + 1 more event",https://www.eventbrite.com/e/free-live-virtual-tea-class-tickets-357747611737?aff=ebdssbonlinesearch
1675,Webinar: Trauma and Relationships: The Aftereffects of Interpersonal Trauma,"Fri, Nov 18, 2022 10:00 AM EST (-05:00) + 1 more event",https://www.eventbrite.com/e/webinar-trauma-and-relationships-the-aftereffects-of-interpersonal-trauma-tickets-138714846841?aff=ebdssbonlinesearch
1676,Understanding Anxiety - FREE ONLINE WORKSHOP,"Thu, Nov 17, 2022 7:00 PM GMT (+00:00)",https://www.eventbrite.co.uk/e/understanding-anxiety-free-online-workshop-tickets-377937038857?aff=ebdssbonlinesearch
1677,Why is Vascular Assessment Important?,"Thu, Nov 24, 2022 7:00 PM GMT (+00:00)",https://www.eventbrite.co.uk/e/why-is-vascular-assessment-important-tickets-430354420657?aff=ebdssbonlinesearch
1678,In the Know: Palliative Education Series,"Wed, Nov 9, 2022 12:00 PM EST (-05:00) + 11 more events",https://www.eventbrite.ca/e/in-the-know-palliative-education-series-tickets-392531130177?aff=ebdssbonlinesearch
1679,"Opportunities Talk, Who's Listening? Hear from CMS, ASFR and CDC","Fri, Nov 18, 2022 12:30 PM EST (-05:00)",https://www.eventbrite.com/e/opportunities-talk-whos-listening-hear-from-cms-asfr-and-cdc-tickets-444327504527?aff=ebdssbonlinesearch
1680,Life Workbook Exclusive: Inspiring Quotes and Lyrics & “I am Grateful For”,"Fri, Nov 18, 2022 3:30 PM PST (-08:00)",https://www.eventbrite.com/e/life-workbook-exclusive-inspiring-quotes-and-lyrics-i-am-grateful-for-tickets-442533909837?aff=ebdssbonlinesearch
1681,Goal Setting and Time Management,"Wed, Nov 16, 2022 10:00 AM CST (-06:00) + 1 more event",https://www.eventbrite.com/e/goal-setting-and-time-management-tickets-291485008507?aff=ebdssbonlinesearch
1682,Devon's Local Nature Recovery Strategy Warm-up Webinar,"Mon, Nov 14, 2022 10:30 AM GMT (+00:00)",https://www.eventbrite.co.uk/e/devons-local-nature-recovery-strategy-warm-up-webinar-tickets-439630485617?aff=ebdssbonlinesearch
1683,Virtual Cocktails and Connections,"Thu, Nov 10, 2022 6:00 PM EST (-05:00)",https://www.eventbrite.com/e/virtual-cocktails-and-connections-tickets-451041275597?aff=ebdssbonlinesearch
1684,Nuclear Politics on the Korean Peninsula,"Wed, Nov 16, 2022 5:00 PM EST (-05:00)",https://www.eventbrite.com/e/nuclear-politics-on-the-korean-peninsula-tickets-444240203407?aff=ebdssbonlinesearch
1685,"Recognise, support and empower neurodiversity in the workplace","Tue, Nov 22, 2022 2:00 PM GMT (+00:00)",https://www.eventbrite.co.uk/e/recognise-support-and-empower-neurodiversity-in-the-workplace-tickets-427150708267?aff=ebdssbonlinesearch
1686,Defense Contract Management Agency (DCMA) Quarterly SBLO Training,"Thu, Nov 17, 2022 1:00 PM EST (-05:00)",https://www.eventbrite.com/e/defense-contract-management-agency-dcma-quarterly-sblo-training-tickets-250371406617?aff=ebdssbonlinesearch
1687,Accommodating Children with Disabilities,"Wed, Nov 9, 2022 12:30 PM EST (-05:00)",https://www.eventbrite.ca/e/accommodating-children-with-disabilities-tickets-370644777507?aff=ebdssbonlinesearch
1688,Black Student Teachers Experiences of Racism in the White School,"Wed, Nov 16, 2022 5:30 PM GMT (+00:00)",https://www.eventbrite.co.uk/e/black-student-teachers-experiences-of-racism-in-the-white-school-tickets-387352390427?aff=ebdssbonlinesearch
1689,Business Growth Programme | 2022 Briefing Events,"Tue, Nov 15, 2022 6:00 PM GMT (+00:00)",https://www.eventbrite.co.uk/e/business-growth-programme-2022-briefing-events-registration-383825651857?aff=ebdssbonlinesearch
1690,"Nancy Harmon Jenkins, “A Kitchen and a Garden on the Maine Frontier""","Sat, Nov 12, 2022 10:30 AM PST (-08:00)",https://www.eventbrite.com/e/nancy-harmon-jenkins-a-kitchen-and-a-garden-on-the-maine-frontier-tickets-443790157307?aff=ebdssbonlinesearch
1691,Online Class: Japanese Desserts: Mochi Ice Cream and Matcha Slice,"Fri, Nov 18, 2022 7:30 PM EST (-05:00) + 1 more event",https://www.eventbrite.com/e/online-class-japanese-desserts-mochi-ice-cream-and-matcha-slice-tickets-331942377587?aff=ebdssbonlinesearch
1692,Investigating Abuse & Neglect: An Overview for Community Providers (OHR),"Thu, Nov 17, 2022 10:00 AM EST (-05:00)",https://www.eventbrite.com/e/investigating-abuse-neglect-an-overview-for-community-providers-ohr-tickets-219403430567?aff=ebdssbonlinesearch
1693,The Ultimate Christmas Dessert: Bûche de Noël with Aleksandra Crapanzano,"Thu, Dec 1, 2022 6:00 PM EST (-05:00)",https://www.eventbrite.com/e/the-ultimate-christmas-dessert-buche-de-noel-with-aleksandra-crapanzano-tickets-428171210617?aff=ebdssbonlinesearch
1694,EPA Meets the World: A Research Webinar,"Thu, Dec 1, 2022 12:00 PM EST (-05:00) + 12 more events",https://www.eventbrite.com/e/epa-meets-the-world-a-research-webinar-registration-196648760737?aff=ebdssbonlinesearch
1695,Understanding Oppositional Defiant Disorder [Free Webinar],"Wed, Dec 14, 2022 12:00 PM CST (-06:00)",https://www.eventbrite.com/e/understanding-oppositional-defiant-disorder-free-webinar-tickets-449471710987?aff=ebdssbonlinesearch
1696,Many Faces of Anxiety,"Wed, Nov 9, 2022 6:30 PM EST (-05:00)",https://www.eventbrite.ca/e/many-faces-of-anxiety-registration-363104975757?aff=ebdssbonlinesearch
1697,Varroa management in honey bee colonies - a talk by Kirsty Stainton,"Wed, Nov 30, 2022 7:00 PM GMT (+00:00)",https://www.eventbrite.co.uk/e/varroa-management-in-honey-bee-colonies-a-talk-by-kirsty-stainton-tickets-415273031817?aff=ebdssbonlinesearch
1698,6th Annual HUD IT Industry Day,"Wed, Dec 7, 2022 10:00 AM EST (-05:00)",https://www.eventbrite.com/e/6th-annual-hud-it-industry-day-tickets-433538674847?aff=ebdssbonlinesearch
1699,"50th Anniversary of ""A Theology of Love"" - Online Conference","Sat, Nov 12, 2022 2:00 PM MST (-07:00)",https://www.eventbrite.com/e/50th-anniversary-of-a-theology-of-love-online-conference-tickets-438746220757?aff=ebdssbonlinesearch
1700,CIAT Wessex [CPD in 43] - Achieving Net-Zero Carbon in Construction,"Wed, Nov 23, 2022 1:00 PM GMT (+00:00)",https://www.eventbrite.co.uk/e/ciat-wessex-cpd-in-43-achieving-net-zero-carbon-in-construction-tickets-379128612887?aff=ebdssbonlinesearch
1701,Innovation in sport,"Mon, Nov 14, 2022 9:10 AM GMT (+00:00)",https://www.eventbrite.co.uk/e/innovation-in-sport-tickets-404104255707?aff=ebdssbonlinesearch
1702,Free Online Teenagers Wellbeing Workshops,"Sat, Nov 12, 2022 1:30 PM GMT (+00:00) + 4 more events",https://www.eventbrite.co.uk/e/free-online-teenagers-wellbeing-workshops-tickets-425699447507?aff=ebdssbonlinesearch
1703,HOT TOPICS 2022,"Thu, Nov 10, 2022 12:00 PM GMT (+00:00) + 2 more events",https://www.eventbrite.co.uk/e/hot-topics-2022-tickets-437154449727?aff=ebdssbonlinesearch
1704,"""Cardinal Wolsey - For King and Country"" with Phil Roberts  (LHF) (ONLINE)","Thu, Nov 24, 2022 6:30 PM GMT (+00:00)",https://www.eventbrite.co.uk/e/cardinal-wolsey-for-king-and-country-with-phil-roberts-lhf-online-tickets-425684041427?aff=ebdssbonlinesearch
1705,Lecture: How King Tutankhamun and Howard Carter Reshaped the Western World,"Mon, Nov 14, 2022 7:00 PM MST (-07:00)",https://www.eventbrite.com/e/lecture-how-king-tutankhamun-and-howard-carter-reshaped-the-western-world-tickets-394026181917?aff=ebdssbonlinesearch
1706,EdTech Virtual & Hybrid Hackathon 2022,"Fri, Nov 18, 2022 7:00 PM GMT (+00:00)",https://www.eventbrite.co.uk/e/edtech-virtual-hybrid-hackathon-2022-tickets-258822514107?aff=ebdssbonlinesearch
1707,PSY's 3rd Annual Western Conference Youth Homelessness,"Wed, Nov 16, 2022 12:00 PM PST (-08:00)",https://www.eventbrite.com/e/psys-3rd-annual-western-conference-youth-homelessness-registration-367150937337?aff=ebdssbonlinesearch
1708,North Thames Paediatric Network - Clinical Forum & Education Webinar Series,"Wed, Nov 16, 2022 9:00 AM GMT (+00:00) + 1 more event",https://www.eventbrite.co.uk/e/north-thames-paediatric-network-clinical-forum-education-webinar-series-tickets-135519748215?aff=ebdssbonlinesearch
1709,Positive Tipping Points in Practice: Doughnut Economics,"Thu, Nov 24, 2022 6:30 PM GMT (+00:00)",https://www.eventbrite.co.uk/e/positive-tipping-points-in-practice-doughnut-economics-tickets-414777499667?aff=ebdssbonlinesearch
1710,The future voices of public health,"Mon, Nov 14, 2022 4:00 PM AEDT (+11:00)",https://www.eventbrite.com.au/e/the-future-voices-of-public-health-tickets-433405336027?aff=ebdssbonlinesearch
1711,Slay Your Dragons With Compassion - Malcolm Stern,"Fri, Nov 18, 2022 1:00 PM GMT (+00:00)",https://www.eventbrite.co.uk/e/slay-your-dragons-with-compassion-malcolm-stern-tickets-357014539097?aff=ebdssbonlinesearch
1712,Disabled Babes Book Club,"Mon, Nov 14, 2022 6:30 PM EST (-05:00) + 20 more events",https://www.eventbrite.com/e/disabled-babes-book-club-tickets-149143671737?aff=ebdssbonlinesearch
1713,FREE Virtual Cooking Class:Beer Braised Pork Tacos,"Thu, Nov 17, 2022 4:00 PM PST (-08:00)",https://www.eventbrite.com/e/free-virtual-cooking-classbeer-braised-pork-tacos-tickets-444218227677?aff=ebdssbonlinesearch
1714,How we let Grenfell happen,"Thu, Nov 17, 2022 1:00 PM GMT (+00:00)",https://www.eventbrite.co.uk/e/how-we-let-grenfell-happen-tickets-459971726817?aff=ebdssbonlinesearch
1715,Kirstie Page Session 2/4,"Tue, Nov 22, 2022 4:00 PM GMT (+00:00)",https://www.eventbrite.co.uk/e/kirstie-page-session-24-tickets-415872835847?aff=ebdssbonlinesearch
1716,2023 High Learning Support Needs and Minor Capital Works Funding Guidelines,"Wed, Nov 9, 2022 2:00 PM AEDT (+11:00)",https://www.eventbrite.com.au/e/2023-high-learning-support-needs-and-minor-capital-works-funding-guidelines-tickets-452606868327?aff=ebdssbonlinesearch
1717,Introduction to UX/UI Design Course (Part-time) (Cantonese),"Thu, Nov 10, 2022 7:30 PM HKT (+08:00)",https://www.eventbrite.hk/e/introduction-to-uxui-design-course-part-time-cantonese-tickets-349373825517?aff=ebdssbonlinesearch
1718,Darkest Hour: Gary Oldman as Winston Churchill - Film History Livestream,"Sat, Nov 26, 2022 3:00 PM EST (-05:00)",https://www.eventbrite.com/e/darkest-hour-gary-oldman-as-winston-churchill-film-history-livestream-tickets-428210217287?aff=ebdssbonlinesearch
1719,OSM Africa November Mapathon: Map Cameroon,"Sat, Nov 12, 2022 2:00 PM CAT (+02:00)",https://www.eventbrite.com/e/osm-africa-november-mapathon-map-cameroon-tickets-450433317177?aff=ebdssbonlinesearch
1720,Mastering essay writing (Advanced) (11:00 - 12:00),"Tue, Nov 8, 2022 11:00 AM GMT (+00:00)",https://www.eventbrite.co.uk/e/mastering-essay-writing-advanced-1100-1200-tickets-425754251427?aff=ebdssbonlinesearch
1721,"Dr. Heather Mattila, GIANT Killer Hornets","Sun, Nov 6, 2022 8:00 PM EST (-05:00)",https://www.eventbrite.com/e/dr-heather-mattila-giant-killer-hornets-tickets-441082578867?aff=ebdssbonlinesearch
1722,ALTERNA Haircare Styling Textures for the Holidays- CEU Eligible,"Mon, Nov 14, 2022 11:00 AM CST (-06:00)",https://www.eventbrite.com/e/alterna-haircare-styling-textures-for-the-holidays-ceu-eligible-tickets-429240107717?aff=ebdssbonlinesearch
1723,"Support for Teachers Series - Anxiety, ASD, ADHD and SLD","Thu, Nov 17, 2022 7:00 PM AEDT (+11:00) + 3 more events",https://www.eventbrite.com.au/e/support-for-teachers-series-anxiety-asd-adhd-and-sld-tickets-442984928847?aff=ebdssbonlinesearch
1724,Sonder Social: Plan Your Upcoming Week!,"Mon, Nov 7, 2022 7:00 AM PST (-08:00)",https://www.eventbrite.com/e/sonder-social-plan-your-upcoming-week-tickets-441329106237?aff=ebdssbonlinesearch
1725,The New UK Regime for Goods: Understanding Marking & Labelling Requirements,"Thu, Dec 1, 2022 3:00 PM GMT (+00:00) + 2 more events",https://www.eventbrite.co.uk/e/the-new-uk-regime-for-goods-understanding-marking-labelling-requirements-tickets-408886068237?aff=ebdssbonlinesearch
1726,Sonder Social: Hygge Self-Care Exclusive Activity,"Sat, Nov 26, 2022 10:00 AM PST (-08:00)",https://www.eventbrite.com/e/sonder-social-hygge-self-care-exclusive-activity-tickets-442550419217?aff=ebdssbonlinesearch
1727,VIRTUAL |Telling Our Story: Diverse Perspectives Teacher Workshop,"Tue, Nov 8, 2022 5:00 PM EST (-05:00)",https://www.eventbrite.com/e/virtual-telling-our-story-diverse-perspectives-teacher-workshop-tickets-419169957627?aff=ebdssbonlinesearch
1728,PHOTOGRAPHY LIVE DEMO: ICM LIVE with Stephanie Johnson,"Wed, Dec 28, 2022 7:00 PM GMT (+00:00)",https://www.eventbrite.co.uk/e/photography-live-demo-icm-live-with-stephanie-johnson-tickets-411276498077?aff=ebdssbonlinesearch
1729,Deep Dive into Reading with Kirsty Godfrey,"Tue, Nov 15, 2022 3:45 PM GMT (+00:00)",https://www.eventbrite.co.uk/e/deep-dive-into-reading-with-kirsty-godfrey-tickets-423370471477?aff=ebdssbonlinesearch
1730,Understanding Neurodiversity at work,"Wed, Nov 16, 2022 1:00 PM GMT (+00:00)",https://www.eventbrite.co.uk/e/understanding-neurodiversity-at-work-tickets-293509584067?aff=ebdssbonlinesearch
1731,Challenges of managing a research & outreach apiary - a talk by Paul Kelly.,"Wed, Nov 9, 2022 7:00 PM GMT (+00:00)",https://www.eventbrite.co.uk/e/challenges-of-managing-a-research-outreach-apiary-a-talk-by-paul-kelly-tickets-319523893567?aff=ebdssbonlinesearch
1732,Dolphin and Porpoise Acoustic Monitoring,"Fri, Nov 25, 2022 1:00 PM GMT (+00:00)",https://www.eventbrite.co.uk/e/dolphin-and-porpoise-acoustic-monitoring-tickets-445312099477?aff=ebdssbonlinesearch
1733,Capturing connectivity in river corridors: methods and motivations,"Thu, Nov 10, 2022 11:00 AM GMT (+00:00)",https://www.eventbrite.co.uk/e/capturing-connectivity-in-river-corridors-methods-and-motivations-tickets-443943726637?aff=ebdssbonlinesearch
1734,Sonder Social: Plan Your Upcoming Week!,"Mon, Nov 14, 2022 7:00 AM PST (-08:00)",https://www.eventbrite.com/e/sonder-social-plan-your-upcoming-week-tickets-442526918927?aff=ebdssbonlinesearch
1735,The Antidote: Guided Meditation Class,"Fri, Nov 11, 2022 11:00 AM PST (-08:00) + 3 more events",https://www.eventbrite.com/e/the-antidote-guided-meditation-class-tickets-218905551397?aff=ebdssbonlinesearch
1736,Weeknight Gnocchi from Scratch with Matt Card,"Wed, Nov 30, 2022 6:00 PM EST (-05:00)",https://www.eventbrite.com/e/weeknight-gnocchi-from-scratch-with-matt-card-tickets-408760181707?aff=ebdssbonlinesearch
1737,How to Be Confident - Virtual Class,"Thu, Dec 15, 2022 6:30 PM GMT (+00:00) + 1 more event",https://www.eventbrite.co.uk/e/how-to-be-confident-virtual-class-tickets-62713925038?aff=ebdssbonlinesearch
1738,FREE ONLINE ACTING CLASS - Attend a session free - Online Acting Classes,"Sat, Nov 12, 2022 2:00 PM EST (-05:00) + 13 more events",https://www.eventbrite.com/e/free-online-acting-class-attend-a-session-free-online-acting-classes-tickets-140570483099?aff=ebdssbonlinesearch
1739,Treasury Wellbeing Report virtual seminar series,"Thu, Nov 10, 2022 10:00 AM NZDT (+13:00)",https://www.eventbrite.co.nz/e/treasury-wellbeing-report-virtual-seminar-series-tickets-444863236917?aff=ebdssbonlinesearch
1740,FREE Virtual Cooking Class: Vegan Pasta Alfredo,"Wed, Nov 9, 2022 4:00 PM PST (-08:00)",https://www.eventbrite.com/e/free-virtual-cooking-class-vegan-pasta-alfredo-tickets-444211688117?aff=ebdssbonlinesearch
1741,Holiday Stress & Self-Care [Free Webinar],"Wed, Dec 7, 2022 12:00 PM CST (-06:00)",https://www.eventbrite.com/e/holiday-stress-self-care-free-webinar-tickets-443336791277?aff=ebdssbonlinesearch
1742,EmpowHer Sisterhood: Let's Talk Onboarding,"Fri, Dec 2, 2022 11:00 AM PST (-08:00) + 1 more event",https://www.eventbrite.com/e/empowher-sisterhood-lets-talk-onboarding-tickets-75721524117?aff=ebdssbonlinesearch
1743,Managing Messiness in the Real Research World: NVivo and Emergence,"Thu, Nov 10, 2022 1:30 PM GMT (+00:00)",https://www.eventbrite.co.uk/e/managing-messiness-in-the-real-research-world-nvivo-and-emergence-tickets-433445616507?aff=ebdssbonlinesearch
1744,Reimagining Alternative Futures: A Look at Community-Controlled Funding,"Thu, Nov 10, 2022 11:00 AM PST (-08:00)",https://www.eventbrite.com/e/reimagining-alternative-futures-a-look-at-community-controlled-funding-tickets-441214744177?aff=ebdssbonlinesearch
1745,Virtual Networking for Women in Business,"Thu, Nov 10, 2022 10:00 AM PST (-08:00) + 1 more event",https://www.eventbrite.com/e/virtual-networking-for-women-in-business-tickets-227483648717?aff=ebdssbonlinesearch
1746,Self-Compassion Gathering with Dr. Kristin Neff,"Sat, Nov 19, 2022 12:00 PM EST (-05:00)",https://www.eventbrite.com/e/self-compassion-gathering-with-dr-kristin-neff-tickets-428372061367?aff=ebdssbonlinesearch
1747,KCRW's 10th Annual Radio Race,"Sat, Nov 12, 2022 10:00 AM PST (-08:00)",https://www.eventbrite.com/e/kcrws-10th-annual-radio-race-tickets-422948840367?aff=ebdssbonlinesearch
1748,Sonder Social: Coloring Page,"Wed, Nov 16, 2022 7:00 AM PST (-08:00)",https://www.eventbrite.com/e/sonder-social-coloring-page-tickets-442528684207?aff=ebdssbonlinesearch
1749,Free Online Spanish Course,"Sat, Dec 17, 2022 5:00 PM +04 (+04:00) + 1 more event",https://www.eventbrite.com/e/free-online-spanish-course-tickets-137073413269?aff=ebdssbonlinesearch
1750,Cannabis & Chronic Pain,"Thu, Nov 10, 2022 6:00 PM CST (-06:00)",https://www.eventbrite.com/e/cannabis-chronic-pain-tickets-414860828907?aff=ebdssbonlinesearch
1751,"Risks & Opportunities in Web3 | Baker & McKenzie, Coinstreet, JunHe Legal","Sat, Nov 12, 2022 4:00 PM HKT (+08:00)",https://www.eventbrite.hk/e/risks-opportunities-in-web3-baker-mckenzie-coinstreet-junhe-legal-tickets-405864400347?aff=ebdssbonlinesearch
1752,Optimize Your Outlook & Tackle Your Tasks (Virtual) | IAAP San Diego Branch,"Tue, Nov 15, 2022 4:00 PM PST (-08:00)",https://www.eventbrite.com/e/optimize-your-outlook-tackle-your-tasks-virtual-iaap-san-diego-branch-tickets-165043981993?aff=ebdssbonlinesearch
1753,All About Edibles,"Tue, Nov 22, 2022 4:00 PM CST (-06:00) + 1 more event",https://www.eventbrite.com/e/all-about-edibles-tickets-414788372187?aff=ebdssbonlinesearch
1754,Powerful Storytelling in UX; Crafting a Narrative For Interviews & Career,"Wed, Nov 16, 2022 5:00 PM EST (-05:00)",https://www.eventbrite.com/e/powerful-storytelling-in-ux-crafting-a-narrative-for-interviews-career-tickets-453467622867?aff=ebdssbonlinesearch
1755,Supply update (POM-S) 3 sessions,"Mon, Nov 14, 2022 7:30 PM GMT (+00:00)",https://www.eventbrite.co.uk/e/supply-update-pom-s-3-sessions-tickets-398195010997?aff=ebdssbonlinesearch
1756,Board Leadership Calgary 2022 - Fund Development That's Built to Fit,"Sat, Nov 19, 2022 10:30 AM MST (-07:00)",https://www.eventbrite.ca/e/board-leadership-calgary-2022-fund-development-thats-built-to-fit-tickets-419682510687?aff=ebdssbonlinesearch
1757,Voice and Vulnerability in the Transformative Classroom,"Wed, Nov 9, 2022 4:00 PM EST (-05:00)",https://www.eventbrite.com/e/voice-and-vulnerability-in-the-transformative-classroom-tickets-428062244697?aff=ebdssbonlinesearch
1758,How to shoot and edit amazing photos on your phone,"Wed, Nov 9, 2022 8:00 PM AEDT (+11:00)",https://www.eventbrite.com/e/how-to-shoot-and-edit-amazing-photos-on-your-phone-tickets-432400219697?aff=ebdssbonlinesearch
1759,Antiracism & Decolonization in Archival Studies: Open Classroom Series,"Wed, Nov 16, 2022 1:30 PM AST (-04:00) + 1 more event",https://www.eventbrite.ca/e/antiracism-decolonization-in-archival-studies-open-classroom-series-tickets-440313187597?aff=ebdssbonlinesearch
1760,16th Annual Sistahs-in-Law Retreat & Fundraiser,"Fri, Nov 11, 2022 10:30 AM EST (-05:00)",https://www.eventbrite.ca/e/16th-annual-sistahs-in-law-retreat-fundraiser-tickets-439948567007?aff=ebdssbonlinesearch
1761,LEVEL 1: UNDERSTANDING & DEALING WITH EVERYDAY RACISM- SIX STAGES FRAMEWORK,"Thu, Nov 17, 2022 7:00 PM GMT (+00:00) + 7 more events",https://www.eventbrite.co.uk/e/level-1-understanding-dealing-with-everyday-racism-six-stages-framework-tickets-258767409287?aff=ebdssbonlinesearch
1762,Reimagining Non-profit Governance: A Case Study Café,"Wed, Nov 23, 2022 1:00 PM MST (-07:00)",https://www.eventbrite.ca/e/reimagining-non-profit-governance-a-case-study-cafe-registration-449537768567?aff=ebdssbonlinesearch
1763,ADHD in women: What you need to know,"Thu, Nov 10, 2022 7:00 PM GMT (+00:00)",https://www.eventbrite.co.uk/e/adhd-in-women-what-you-need-to-know-tickets-435600993297?aff=ebdssbonlinesearch
1764,Exploring the Present and Future of Teaching Chinese Characters Online,"Fri, Nov 11, 2022 9:00 AM GMT (+00:00) + 1 more event",https://www.eventbrite.ie/e/exploring-the-present-and-future-of-teaching-chinese-characters-online-tickets-391690846867?aff=ebdssbonlinesearch
1765,The 2022 Jean S. Marx Memorial Educational Forum,"Thu, Nov 17, 2022 8:45 AM EST (-05:00)",https://www.eventbrite.com/e/the-2022-jean-s-marx-memorial-educational-forum-registration-411256558437?aff=ebdssbonlinesearch
1766,Critical thinking and writing (Intermediate) (19:00- 20:00),"Tue, Nov 22, 2022 7:00 PM GMT (+00:00)",https://www.eventbrite.co.uk/e/critical-thinking-and-writing-intermediate-1900-2000-tickets-425782205037?aff=ebdssbonlinesearch
1767,How AI and algorithms are disrupting the music industry,"Tue, Nov 8, 2022 7:00 PM CET (+01:00)",https://www.eventbrite.es/e/how-ai-and-algorithms-are-disrupting-the-music-industry-tickets-435562437977?aff=ebdssbonlinesearch
1768,How to Grow Your Business on LinkedIn,"Tue, Nov 22, 2022 11:00 AM PST (-08:00)",https://www.eventbrite.com/e/how-to-grow-your-business-on-linkedin-tickets-428762378817?aff=ebdssbonlinesearch
1769,LIVE VISIT The Nairobi National Museum - Part 2,"Fri, Nov 11, 2022 8:30 AM EST (-05:00)",https://www.eventbrite.com/e/live-visit-the-nairobi-national-museum-part-2-tickets-444096473507?aff=ebdssbonlinesearch
1770,Angels Den 2022,"Wed, Nov 16, 2022 7:00 PM EST (-05:00)",https://www.eventbrite.com/e/angels-den-2022-registration-343362966877?aff=ebdssbonlinesearch
1771,Free Workshops: Trauma Informed Organizational and Leadership Strategies,"Thu, Nov 10, 2022 12:00 PM PST (-08:00) + 6 more events",https://www.eventbrite.com/e/free-workshops-trauma-informed-organizational-and-leadership-strategies-tickets-369227438207?aff=ebdssbonlinesearch
1772,RSSB Webinar | Train Operations,"Fri, Nov 11, 2022 2:00 PM GMT (+00:00)",https://www.eventbrite.co.uk/e/rssb-webinar-train-operations-registration-324762181427?aff=ebdssbonlinesearch
1773,Sports Medicine 101: My Sole Is In Pain | Mind Your Body,"Thu, Nov 10, 2022 7:00 PM +08 (+08:00)",https://www.eventbrite.sg/e/sports-medicine-101-my-sole-is-in-pain-mind-your-body-tickets-427735086157?aff=ebdssbonlinesearch
1774,Red Hat Agile Day 2022 - Virtual Open Space,"Thu, Nov 10, 2022 12:00 PM EST (-05:00)",https://www.eventbrite.com/e/red-hat-agile-day-2022-virtual-open-space-tickets-413050524237?aff=ebdssbonlinesearch
